y	variant	y_transform	x_model	x_plot	fit_model_space	ci_lo_model_space	ci_hi_model_space	fit_y_units	ci_lo_y_units	ci_hi_y_units
avi_top1_per_kb	B_log10_x	raw	3.05606	1137.8	33.9532	33.2305	34.6759	33.9532	33.2305	34.6759
avi_top1_per_kb	B_log10_x	raw	3.06535	1162.39	33.9806	33.2538	34.7075	33.9806	33.2538	34.7075
avi_top1_per_kb	B_log10_x	raw	3.07464	1187.52	34.0081	33.277	34.7391	34.0081	33.277	34.7391
avi_top1_per_kb	B_log10_x	raw	3.08393	1213.2	34.0355	33.3003	34.7707	34.0355	33.3003	34.7707
avi_top1_per_kb	B_log10_x	raw	3.09322	1239.43	34.0629	33.3235	34.8023	34.0629	33.3235	34.8023
avi_top1_per_kb	B_log10_x	raw	3.10251	1266.22	34.0903	33.3467	34.834	34.0903	33.3467	34.834
avi_top1_per_kb	B_log10_x	raw	3.1118	1293.59	34.1178	33.3699	34.8656	34.1178	33.3699	34.8656
avi_top1_per_kb	B_log10_x	raw	3.12109	1321.56	34.1452	33.3931	34.8973	34.1452	33.3931	34.8973
avi_top1_per_kb	B_log10_x	raw	3.13038	1350.13	34.1726	33.4162	34.929	34.1726	33.4162	34.929
avi_top1_per_kb	B_log10_x	raw	3.13967	1379.32	34.2	33.4394	34.9607	34.2	33.4394	34.9607
avi_top1_per_kb	B_log10_x	raw	3.14895	1409.14	34.2275	33.4625	34.9924	34.2275	33.4625	34.9924
avi_top1_per_kb	B_log10_x	raw	3.15824	1439.6	34.2549	33.4857	35.0241	34.2549	33.4857	35.0241
avi_top1_per_kb	B_log10_x	raw	3.16753	1470.73	34.2823	33.5088	35.0558	34.2823	33.5088	35.0558
avi_top1_per_kb	B_log10_x	raw	3.17682	1502.52	34.3097	33.5319	35.0876	34.3097	33.5319	35.0876
avi_top1_per_kb	B_log10_x	raw	3.18611	1535	34.3372	33.555	35.1193	34.3372	33.555	35.1193
avi_top1_per_kb	B_log10_x	raw	3.1954	1568.19	34.3646	33.5781	35.1511	34.3646	33.5781	35.1511
avi_top1_per_kb	B_log10_x	raw	3.20469	1602.09	34.392	33.6012	35.1828	34.392	33.6012	35.1828
avi_top1_per_kb	B_log10_x	raw	3.21398	1636.73	34.4194	33.6243	35.2146	34.4194	33.6243	35.2146
avi_top1_per_kb	B_log10_x	raw	3.22327	1672.11	34.4469	33.6473	35.2464	34.4469	33.6473	35.2464
avi_top1_per_kb	B_log10_x	raw	3.23255	1708.26	34.4743	33.6704	35.2782	34.4743	33.6704	35.2782
avi_top1_per_kb	B_log10_x	raw	3.24184	1745.19	34.5017	33.6934	35.31	34.5017	33.6934	35.31
avi_top1_per_kb	B_log10_x	raw	3.25113	1782.92	34.5291	33.7165	35.3418	34.5291	33.7165	35.3418
avi_top1_per_kb	B_log10_x	raw	3.26042	1821.47	34.5566	33.7395	35.3737	34.5566	33.7395	35.3737
avi_top1_per_kb	B_log10_x	raw	3.26971	1860.85	34.584	33.7625	35.4055	34.584	33.7625	35.4055
avi_top1_per_kb	B_log10_x	raw	3.279	1901.08	34.6114	33.7855	35.4373	34.6114	33.7855	35.4373
avi_top1_per_kb	B_log10_x	raw	3.28829	1942.17	34.6389	33.8085	35.4692	34.6389	33.8085	35.4692
avi_top1_per_kb	B_log10_x	raw	3.29758	1984.16	34.6663	33.8315	35.5011	34.6663	33.8315	35.5011
avi_top1_per_kb	B_log10_x	raw	3.30687	2027.06	34.6937	33.8545	35.5329	34.6937	33.8545	35.5329
avi_top1_per_kb	B_log10_x	raw	3.31616	2070.88	34.7211	33.8774	35.5648	34.7211	33.8774	35.5648
avi_top1_per_kb	B_log10_x	raw	3.32544	2115.65	34.7486	33.9004	35.5967	34.7486	33.9004	35.5967
avi_top1_per_kb	B_log10_x	raw	3.33473	2161.39	34.776	33.9234	35.6286	34.776	33.9234	35.6286
avi_top1_per_kb	B_log10_x	raw	3.34402	2208.12	34.8034	33.9463	35.6605	34.8034	33.9463	35.6605
avi_top1_per_kb	B_log10_x	raw	3.35331	2255.85	34.8308	33.9693	35.6924	34.8308	33.9693	35.6924
avi_top1_per_kb	B_log10_x	raw	3.3626	2304.62	34.8583	33.9922	35.7243	34.8583	33.9922	35.7243
avi_top1_per_kb	B_log10_x	raw	3.37189	2354.45	34.8857	34.0151	35.7563	34.8857	34.0151	35.7563
avi_top1_per_kb	B_log10_x	raw	3.38118	2405.35	34.9131	34.038	35.7882	34.9131	34.038	35.7882
avi_top1_per_kb	B_log10_x	raw	3.39047	2457.35	34.9405	34.0609	35.8201	34.9405	34.0609	35.8201
avi_top1_per_kb	B_log10_x	raw	3.39976	2510.47	34.968	34.0838	35.8521	34.968	34.0838	35.8521
avi_top1_per_kb	B_log10_x	raw	3.40904	2564.75	34.9954	34.1067	35.8841	34.9954	34.1067	35.8841
avi_top1_per_kb	B_log10_x	raw	3.41833	2620.19	35.0228	34.1296	35.916	35.0228	34.1296	35.916
avi_top1_per_kb	B_log10_x	raw	3.42762	2676.84	35.0502	34.1525	35.948	35.0502	34.1525	35.948
avi_top1_per_kb	B_log10_x	raw	3.43691	2734.71	35.0777	34.1754	35.98	35.0777	34.1754	35.98
avi_top1_per_kb	B_log10_x	raw	3.4462	2793.83	35.1051	34.1982	36.012	35.1051	34.1982	36.012
avi_top1_per_kb	B_log10_x	raw	3.45549	2854.23	35.1325	34.2211	36.044	35.1325	34.2211	36.044
avi_top1_per_kb	B_log10_x	raw	3.46478	2915.94	35.1599	34.2439	36.076	35.1599	34.2439	36.076
avi_top1_per_kb	B_log10_x	raw	3.47407	2978.98	35.1874	34.2668	36.108	35.1874	34.2668	36.108
avi_top1_per_kb	B_log10_x	raw	3.48336	3043.38	35.2148	34.2896	36.14	35.2148	34.2896	36.14
avi_top1_per_kb	B_log10_x	raw	3.49265	3109.17	35.2422	34.3125	36.172	35.2422	34.3125	36.172
avi_top1_per_kb	B_log10_x	raw	3.50193	3176.39	35.2697	34.3353	36.204	35.2697	34.3353	36.204
avi_top1_per_kb	B_log10_x	raw	3.51122	3245.06	35.2971	34.3581	36.2361	35.2971	34.3581	36.2361
avi_top1_per_kb	B_log10_x	raw	3.52051	3315.22	35.3245	34.3809	36.2681	35.3245	34.3809	36.2681
avi_top1_per_kb	B_log10_x	raw	3.5298	3386.89	35.3519	34.4037	36.3001	35.3519	34.4037	36.3001
avi_top1_per_kb	B_log10_x	raw	3.53909	3460.11	35.3794	34.4265	36.3322	35.3794	34.4265	36.3322
avi_top1_per_kb	B_log10_x	raw	3.54838	3534.91	35.4068	34.4493	36.3642	35.4068	34.4493	36.3642
avi_top1_per_kb	B_log10_x	raw	3.55767	3611.33	35.4342	34.4721	36.3963	35.4342	34.4721	36.3963
avi_top1_per_kb	B_log10_x	raw	3.56696	3689.41	35.4616	34.4949	36.4284	35.4616	34.4949	36.4284
avi_top1_per_kb	B_log10_x	raw	3.57625	3769.17	35.4891	34.5177	36.4604	35.4891	34.5177	36.4604
avi_top1_per_kb	B_log10_x	raw	3.58553	3850.66	35.5165	34.5405	36.4925	35.5165	34.5405	36.4925
avi_top1_per_kb	B_log10_x	raw	3.59482	3933.9	35.5439	34.5632	36.5246	35.5439	34.5632	36.5246
avi_top1_per_kb	B_log10_x	raw	3.60411	4018.95	35.5713	34.586	36.5567	35.5713	34.586	36.5567
avi_top1_per_kb	B_log10_x	raw	3.6134	4105.83	35.5988	34.6087	36.5888	35.5988	34.6087	36.5888
avi_top1_per_kb	B_log10_x	raw	3.62269	4194.6	35.6262	34.6315	36.6209	35.6262	34.6315	36.6209
avi_top1_per_kb	B_log10_x	raw	3.63198	4285.28	35.6536	34.6542	36.653	35.6536	34.6542	36.653
avi_top1_per_kb	B_log10_x	raw	3.64127	4377.92	35.681	34.677	36.6851	35.681	34.677	36.6851
avi_top1_per_kb	B_log10_x	raw	3.65056	4472.57	35.7085	34.6997	36.7172	35.7085	34.6997	36.7172
avi_top1_per_kb	B_log10_x	raw	3.65985	4569.26	35.7359	34.7225	36.7493	35.7359	34.7225	36.7493
avi_top1_per_kb	B_log10_x	raw	3.66914	4668.05	35.7633	34.7452	36.7815	35.7633	34.7452	36.7815
avi_top1_per_kb	B_log10_x	raw	3.67842	4768.96	35.7908	34.7679	36.8136	35.7908	34.7679	36.8136
avi_top1_per_kb	B_log10_x	raw	3.68771	4872.06	35.8182	34.7906	36.8457	35.8182	34.7906	36.8457
avi_top1_per_kb	B_log10_x	raw	3.697	4977.39	35.8456	34.8133	36.8779	35.8456	34.8133	36.8779
avi_top1_per_kb	B_log10_x	raw	3.70629	5085	35.873	34.836	36.91	35.873	34.836	36.91
avi_top1_per_kb	C_loglog	log10	0	1	0.88819	0.869168	0.907212	7.73019	7.39891	8.0763
avi_top1_per_kb	C_loglog	log10	0.00928895	1.02162	0.889112	0.870166	0.908058	7.74661	7.41594	8.09204
avi_top1_per_kb	C_loglog	log10	0.0185779	1.04371	0.890034	0.871164	0.908903	7.76307	7.433	8.10781
avi_top1_per_kb	C_loglog	log10	0.0278668	1.06627	0.890955	0.872162	0.909749	7.77956	7.45009	8.12361
avi_top1_per_kb	C_loglog	log10	0.0371558	1.08932	0.891877	0.873159	0.910594	7.79609	7.46723	8.13944
avi_top1_per_kb	C_loglog	log10	0.0464447	1.11287	0.892799	0.874157	0.91144	7.81266	7.4844	8.1553
avi_top1_per_kb	C_loglog	log10	0.0557337	1.13693	0.89372	0.875155	0.912286	7.82925	7.50162	8.1712
avi_top1_per_kb	C_loglog	log10	0.0650226	1.16151	0.894642	0.876153	0.913131	7.84589	7.51887	8.18713
avi_top1_per_kb	C_loglog	log10	0.0743116	1.18662	0.895564	0.87715	0.913977	7.86256	7.53616	8.20309
avi_top1_per_kb	C_loglog	log10	0.0836005	1.21227	0.896485	0.878148	0.914823	7.87926	7.55349	8.21908
avi_top1_per_kb	C_loglog	log10	0.0928895	1.23848	0.897407	0.879145	0.915669	7.896	7.57086	8.2351
avi_top1_per_kb	C_loglog	log10	0.102178	1.26526	0.898329	0.880143	0.916515	7.91277	7.58827	8.25116
avi_top1_per_kb	C_loglog	log10	0.111467	1.29261	0.89925	0.88114	0.917361	7.92958	7.60572	8.26725
avi_top1_per_kb	C_loglog	log10	0.120756	1.32055	0.900172	0.882137	0.918207	7.94643	7.6232	8.28337
avi_top1_per_kb	C_loglog	log10	0.130045	1.3491	0.901094	0.883135	0.919053	7.96331	7.64073	8.29952
avi_top1_per_kb	C_loglog	log10	0.139334	1.37827	0.902016	0.884132	0.919899	7.98023	7.65829	8.3157
avi_top1_per_kb	C_loglog	log10	0.148623	1.40807	0.902937	0.885129	0.920745	7.99719	7.6759	8.33192
avi_top1_per_kb	C_loglog	log10	0.157912	1.43851	0.903859	0.886126	0.921591	8.01418	7.69354	8.34817
avi_top1_per_kb	C_loglog	log10	0.167201	1.46961	0.904781	0.887123	0.922438	8.0312	7.71122	8.36446
avi_top1_per_kb	C_loglog	log10	0.17649	1.50138	0.905702	0.88812	0.923284	8.04826	7.72895	8.38077
avi_top1_per_kb	C_loglog	log10	0.185779	1.53384	0.906624	0.889117	0.924131	8.06536	7.74671	8.39712
avi_top1_per_kb	C_loglog	log10	0.195068	1.567	0.907546	0.890114	0.924977	8.0825	7.76451	8.41351
avi_top1_per_kb	C_loglog	log10	0.204357	1.60087	0.908467	0.891111	0.925824	8.09967	7.78236	8.42992
avi_top1_per_kb	C_loglog	log10	0.213646	1.63548	0.909389	0.892108	0.92667	8.11688	7.80024	8.44637
avi_top1_per_kb	C_loglog	log10	0.222935	1.67084	0.910311	0.893105	0.927517	8.13412	7.81816	8.46285
avi_top1_per_kb	C_loglog	log10	0.232224	1.70696	0.911232	0.894101	0.928363	8.1514	7.83612	8.47937
avi_top1_per_kb	C_loglog	log10	0.241513	1.74386	0.912154	0.895098	0.92921	8.16872	7.85413	8.49592
avi_top1_per_kb	C_loglog	log10	0.250802	1.78156	0.913076	0.896094	0.930057	8.18608	7.87217	8.5125
avi_top1_per_kb	C_loglog	log10	0.260091	1.82008	0.913997	0.897091	0.930904	8.20347	7.89025	8.52911
avi_top1_per_kb	C_loglog	log10	0.26938	1.85943	0.914919	0.898087	0.931751	8.2209	7.90838	8.54576
avi_top1_per_kb	C_loglog	log10	0.278668	1.89963	0.915841	0.899084	0.932598	8.23836	7.92654	8.56245
avi_top1_per_kb	C_loglog	log10	0.287957	1.9407	0.916762	0.90008	0.933445	8.25586	7.94475	8.57916
avi_top1_per_kb	C_loglog	log10	0.297246	1.98265	0.917684	0.901076	0.934292	8.2734	7.96299	8.59591
avi_top1_per_kb	C_loglog	log10	0.306535	2.02551	0.918606	0.902072	0.935139	8.29098	7.98128	8.6127
avi_top1_per_kb	C_loglog	log10	0.315824	2.0693	0.919528	0.903068	0.935987	8.30859	7.9996	8.62952
avi_top1_per_kb	C_loglog	log10	0.325113	2.11404	0.920449	0.904065	0.936834	8.32625	8.01797	8.64637
avi_top1_per_kb	C_loglog	log10	0.334402	2.15974	0.921371	0.90506	0.937681	8.34393	8.03638	8.66326
avi_top1_per_kb	C_loglog	log10	0.343691	2.20644	0.922293	0.906056	0.938529	8.36166	8.05483	8.68018
avi_top1_per_kb	C_loglog	log10	0.35298	2.25414	0.923214	0.907052	0.939376	8.37943	8.07332	8.69714
avi_top1_per_kb	C_loglog	log10	0.362269	2.30287	0.924136	0.908048	0.940224	8.39723	8.09185	8.71413
avi_top1_per_kb	C_loglog	log10	0.371558	2.35265	0.925058	0.909044	0.941072	8.41507	8.11042	8.73116
avi_top1_per_kb	C_loglog	log10	0.380847	2.40352	0.925979	0.910039	0.94192	8.43295	8.12904	8.74822
avi_top1_per_kb	C_loglog	log10	0.390136	2.45548	0.926901	0.911035	0.942767	8.45086	8.14769	8.76531
avi_top1_per_kb	C_loglog	log10	0.399425	2.50856	0.927823	0.91203	0.943615	8.46882	8.16639	8.78244
avi_top1_per_kb	C_loglog	log10	0.408714	2.56279	0.928744	0.913025	0.944463	8.48681	8.18513	8.79961
avi_top1_per_kb	C_loglog	log10	0.418003	2.6182	0.929666	0.914021	0.945311	8.50484	8.20391	8.81681
avi_top1_per_kb	C_loglog	log10	0.427292	2.6748	0.930588	0.915016	0.94616	8.52291	8.22273	8.83405
avi_top1_per_kb	C_loglog	log10	0.436581	2.73263	0.931509	0.916011	0.947008	8.54101	8.24159	8.85132
avi_top1_per_kb	C_loglog	log10	0.44587	2.79171	0.932431	0.917006	0.947856	8.55916	8.26049	8.86862
avi_top1_per_kb	C_loglog	log10	0.455159	2.85206	0.933353	0.918001	0.948705	8.57734	8.27944	8.88597
avi_top1_per_kb	C_loglog	log10	0.464447	2.91372	0.934274	0.918996	0.949553	8.59557	8.29843	8.90334
avi_top1_per_kb	C_loglog	log10	0.473736	2.97671	0.935196	0.919991	0.950402	8.61383	8.31746	8.92076
avi_top1_per_kb	C_loglog	log10	0.483025	3.04106	0.936118	0.920985	0.95125	8.63213	8.33653	8.93821
avi_top1_per_kb	C_loglog	log10	0.492314	3.10681	0.93704	0.92198	0.952099	8.65047	8.35564	8.95569
avi_top1_per_kb	C_loglog	log10	0.501603	3.17397	0.937961	0.922974	0.952948	8.66885	8.3748	8.97321
avi_top1_per_kb	C_loglog	log10	0.510892	3.24259	0.938883	0.923969	0.953797	8.68726	8.394	8.99077
avi_top1_per_kb	C_loglog	log10	0.520181	3.31269	0.939805	0.924963	0.954646	8.70572	8.41324	9.00837
avi_top1_per_kb	C_loglog	log10	0.52947	3.38431	0.940726	0.925957	0.955495	8.72421	8.43252	9.026
avi_top1_per_kb	C_loglog	log10	0.538759	3.45748	0.941648	0.926952	0.956344	8.74275	8.45185	9.04366
avi_top1_per_kb	C_loglog	log10	0.548048	3.53222	0.94257	0.927946	0.957194	8.76132	8.47121	9.06137
avi_top1_per_kb	C_loglog	log10	0.557337	3.60859	0.943491	0.92894	0.958043	8.77994	8.49062	9.07911
avi_top1_per_kb	C_loglog	log10	0.566626	3.6866	0.944413	0.929933	0.958893	8.79859	8.51007	9.09689
avi_top1_per_kb	C_loglog	log10	0.575915	3.7663	0.945335	0.930927	0.959742	8.81728	8.52957	9.1147
avi_top1_per_kb	C_loglog	log10	0.585204	3.84772	0.946256	0.931921	0.960592	8.83601	8.54911	9.13255
avi_top1_per_kb	C_loglog	log10	0.594493	3.93091	0.947178	0.932914	0.961442	8.85479	8.56869	9.15044
avi_top1_per_kb	C_loglog	log10	0.603782	4.01589	0.9481	0.933908	0.962292	8.8736	8.58831	9.16837
avi_top1_per_kb	C_loglog	log10	0.613071	4.10271	0.949021	0.934901	0.963142	8.89245	8.60797	9.18633
avi_top1_per_kb	C_loglog	log10	0.62236	4.19141	0.949943	0.935894	0.963992	8.91134	8.62768	9.20433
avi_top1_per_kb	C_loglog	log10	0.631649	4.28202	0.950865	0.936887	0.964842	8.93028	8.64743	9.22237
avi_top1_per_kb	C_loglog	log10	0.640938	4.37459	0.951787	0.93788	0.965693	8.94925	8.66723	9.24044
avi_top1_per_kb	C_loglog	log10	0.650226	4.46917	0.952708	0.938873	0.966543	8.96826	8.68707	9.25856
avi_top1_per_kb	C_loglog	log10	0.659515	4.56578	0.95363	0.939866	0.967394	8.98731	8.70695	9.27671
avi_top1_per_kb	C_loglog	log10	0.668804	4.66449	0.954552	0.940859	0.968245	9.00641	8.72687	9.2949
avi_top1_per_kb	C_loglog	log10	0.678093	4.76533	0.955473	0.941851	0.969095	9.02554	8.74684	9.31313
avi_top1_per_kb	C_loglog	log10	0.687382	4.86836	0.956395	0.942843	0.969946	9.04472	8.76685	9.33139
avi_top1_per_kb	C_loglog	log10	0.696671	4.9736	0.957317	0.943836	0.970798	9.06393	8.7869	9.3497
avi_top1_per_kb	C_loglog	log10	0.70596	5.08113	0.958238	0.944828	0.971649	9.08319	8.807	9.36804
avi_top1_per_kb	C_loglog	log10	0.715249	5.19098	0.95916	0.94582	0.9725	9.10249	8.82714	9.38642
avi_top1_per_kb	C_loglog	log10	0.724538	5.3032	0.960082	0.946812	0.973352	9.12182	8.84732	9.40484
avi_top1_per_kb	C_loglog	log10	0.733827	5.41785	0.961003	0.947804	0.974203	9.1412	8.86755	9.4233
avi_top1_per_kb	C_loglog	log10	0.743116	5.53498	0.961925	0.948795	0.975055	9.16062	8.88782	9.4418
avi_top1_per_kb	C_loglog	log10	0.752405	5.65464	0.962847	0.949787	0.975907	9.18009	8.90813	9.46034
avi_top1_per_kb	C_loglog	log10	0.761694	5.77689	0.963768	0.950778	0.976759	9.19959	8.92849	9.47892
avi_top1_per_kb	C_loglog	log10	0.770983	5.90178	0.96469	0.951769	0.977611	9.21913	8.94889	9.49754
avi_top1_per_kb	C_loglog	log10	0.780272	6.02937	0.965612	0.95276	0.978463	9.23872	8.96933	9.5162
avi_top1_per_kb	C_loglog	log10	0.789561	6.15972	0.966533	0.953751	0.979316	9.25835	8.98982	9.53489
avi_top1_per_kb	C_loglog	log10	0.79885	6.29288	0.967455	0.954742	0.980168	9.27802	9.01036	9.55363
avi_top1_per_kb	C_loglog	log10	0.808139	6.42893	0.968377	0.955733	0.981021	9.29773	9.03093	9.57241
avi_top1_per_kb	C_loglog	log10	0.817428	6.56792	0.969299	0.956723	0.981874	9.31748	9.05155	9.59123
avi_top1_per_kb	C_loglog	log10	0.826717	6.70991	0.97022	0.957713	0.982727	9.33728	9.07222	9.61008
avi_top1_per_kb	C_loglog	log10	0.836005	6.85497	0.971142	0.958703	0.98358	9.35711	9.09292	9.62898
avi_top1_per_kb	C_loglog	log10	0.845294	7.00317	0.972064	0.959693	0.984434	9.37699	9.11367	9.64792
avi_top1_per_kb	C_loglog	log10	0.854583	7.15457	0.972985	0.960683	0.985287	9.39691	9.13447	9.6669
avi_top1_per_kb	C_loglog	log10	0.863872	7.30924	0.973907	0.961673	0.986141	9.41688	9.15531	9.68592
avi_top1_per_kb	C_loglog	log10	0.873161	7.46726	0.974829	0.962662	0.986995	9.43689	9.17619	9.70498
avi_top1_per_kb	C_loglog	log10	0.88245	7.62869	0.97575	0.963652	0.987849	9.45693	9.19712	9.72409
avi_top1_per_kb	C_loglog	log10	0.891739	7.79362	0.976672	0.964641	0.988703	9.47703	9.21809	9.74323
avi_top1_per_kb	C_loglog	log10	0.901028	7.96211	0.977594	0.96563	0.989557	9.49716	9.23911	9.76242
avi_top1_per_kb	C_loglog	log10	0.910317	8.13424	0.978515	0.966619	0.990412	9.51734	9.26017	9.78165
avi_top1_per_kb	C_loglog	log10	0.919606	8.3101	0.979437	0.967607	0.991267	9.53756	9.28127	9.80092
avi_top1_per_kb	C_loglog	log10	0.928895	8.48975	0.980359	0.968596	0.992122	9.55782	9.30242	9.82023
avi_top1_per_kb	C_loglog	log10	0.938184	8.67329	0.98128	0.969584	0.992977	9.57812	9.32361	9.83959
avi_top1_per_kb	C_loglog	log10	0.947473	8.8608	0.982202	0.970572	0.993832	9.59847	9.34484	9.85898
avi_top1_per_kb	C_loglog	log10	0.956762	9.05236	0.983124	0.97156	0.994688	9.61887	9.36613	9.87843
avi_top1_per_kb	C_loglog	log10	0.966051	9.24806	0.984046	0.972548	0.995543	9.6393	9.38745	9.89791
avi_top1_per_kb	C_loglog	log10	0.97534	9.448	0.984967	0.973535	0.996399	9.65978	9.40882	9.91743
avi_top1_per_kb	C_loglog	log10	0.984629	9.65225	0.985889	0.974522	0.997255	9.6803	9.43023	9.937
avi_top1_per_kb	C_loglog	log10	0.993918	9.86092	0.986811	0.975509	0.998112	9.70087	9.45169	9.95662
avi_top1_per_kb	C_loglog	log10	1.00321	10.0741	0.987732	0.976496	0.998968	9.72148	9.47319	9.97627
avi_top1_per_kb	C_loglog	log10	1.0125	10.2919	0.988654	0.977483	0.999825	9.74213	9.49473	9.99597
avi_top1_per_kb	C_loglog	log10	1.02178	10.5144	0.989576	0.978469	1.00068	9.76283	9.51632	10.0157
avi_top1_per_kb	C_loglog	log10	1.03107	10.7417	0.990497	0.979455	1.00154	9.78357	9.53796	10.0355
avi_top1_per_kb	C_loglog	log10	1.04036	10.9739	0.991419	0.980441	1.0024	9.80435	9.55963	10.0553
avi_top1_per_kb	C_loglog	log10	1.04965	11.2112	0.992341	0.981427	1.00325	9.82518	9.58136	10.0752
avi_top1_per_kb	C_loglog	log10	1.05894	11.4536	0.993262	0.982412	1.00411	9.84606	9.60312	10.0951
avi_top1_per_kb	C_loglog	log10	1.06823	11.7012	0.994184	0.983398	1.00497	9.86698	9.62493	10.1151
avi_top1_per_kb	C_loglog	log10	1.07752	11.9541	0.995106	0.984383	1.00583	9.88794	9.64679	10.1351
avi_top1_per_kb	C_loglog	log10	1.08681	12.2126	0.996027	0.985367	1.00669	9.90895	9.66868	10.1552
avi_top1_per_kb	C_loglog	log10	1.0961	12.4766	0.996949	0.986352	1.00755	9.93	9.69063	10.1753
avi_top1_per_kb	C_loglog	log10	1.10539	12.7463	0.997871	0.987336	1.00841	9.95109	9.71261	10.1954
avi_top1_per_kb	C_loglog	log10	1.11467	13.0219	0.998792	0.98832	1.00927	9.97223	9.73464	10.2156
avi_top1_per_kb	C_loglog	log10	1.12396	13.3034	0.999714	0.989304	1.01012	9.99342	9.75672	10.2359
avi_top1_per_kb	C_loglog	log10	1.13325	13.591	1.00064	0.990287	1.01098	10.0147	9.77883	10.2562
avi_top1_per_kb	C_loglog	log10	1.14254	13.8848	1.00156	0.99127	1.01184	10.0359	9.801	10.2765
avi_top1_per_kb	C_loglog	log10	1.15183	14.185	1.00248	0.992253	1.01271	10.0572	9.8232	10.2969
avi_top1_per_kb	C_loglog	log10	1.16112	14.4917	1.0034	0.993236	1.01357	10.0786	9.84545	10.3173
avi_top1_per_kb	C_loglog	log10	1.17041	14.805	1.00432	0.994218	1.01443	10.1	9.86774	10.3378
avi_top1_per_kb	C_loglog	log10	1.1797	15.125	1.00524	0.9952	1.01529	10.1215	9.89008	10.3583
avi_top1_per_kb	C_loglog	log10	1.18899	15.452	1.00617	0.996182	1.01615	10.143	9.91246	10.3789
avi_top1_per_kb	C_loglog	log10	1.19827	15.7861	1.00709	0.997163	1.01701	10.1645	9.93489	10.3995
avi_top1_per_kb	C_loglog	log10	1.20756	16.1274	1.00801	0.998144	1.01787	10.1861	9.95735	10.4202
avi_top1_per_kb	C_loglog	log10	1.21685	16.476	1.00893	0.999125	1.01874	10.2078	9.97986	10.4409
avi_top1_per_kb	C_loglog	log10	1.22614	16.8322	1.00985	1.00011	1.0196	10.2295	10.0024	10.4617
avi_top1_per_kb	C_loglog	log10	1.23543	17.1961	1.01077	1.00109	1.02046	10.2512	10.025	10.4825
avi_top1_per_kb	C_loglog	log10	1.24472	17.5679	1.0117	1.00206	1.02133	10.273	10.0477	10.5033
avi_top1_per_kb	C_loglog	log10	1.25401	17.9477	1.01262	1.00304	1.02219	10.2948	10.0703	10.5243
avi_top1_per_kb	C_loglog	log10	1.2633	18.3357	1.01354	1.00402	1.02306	10.3167	10.0931	10.5452
avi_top1_per_kb	C_loglog	log10	1.27259	18.7321	1.01446	1.005	1.02392	10.3386	10.1158	10.5662
avi_top1_per_kb	C_loglog	log10	1.28188	19.1371	1.01538	1.00598	1.02479	10.3606	10.1387	10.5873
avi_top1_per_kb	C_loglog	log10	1.29116	19.5508	1.0163	1.00696	1.02565	10.3826	10.1615	10.6084
avi_top1_per_kb	C_loglog	log10	1.30045	19.9734	1.01723	1.00794	1.02652	10.4046	10.1844	10.6296
avi_top1_per_kb	C_loglog	log10	1.30974	20.4052	1.01815	1.00891	1.02738	10.4267	10.2073	10.6508
avi_top1_per_kb	C_loglog	log10	1.31903	20.8464	1.01907	1.00989	1.02825	10.4489	10.2303	10.6721
avi_top1_per_kb	C_loglog	log10	1.32832	21.2971	1.01999	1.01087	1.02912	10.4711	10.2534	10.6934
avi_top1_per_kb	C_loglog	log10	1.33761	21.7575	1.02091	1.01184	1.02998	10.4933	10.2764	10.7148
avi_top1_per_kb	C_loglog	log10	1.3469	22.2279	1.02183	1.01282	1.03085	10.5156	10.2995	10.7362
avi_top1_per_kb	C_loglog	log10	1.35619	22.7084	1.02276	1.01379	1.03172	10.538	10.3227	10.7577
avi_top1_per_kb	C_loglog	log10	1.36548	23.1993	1.02368	1.01477	1.03259	10.5603	10.3459	10.7793
avi_top1_per_kb	C_loglog	log10	1.37476	23.7009	1.0246	1.01574	1.03346	10.5828	10.3691	10.8008
avi_top1_per_kb	C_loglog	log10	1.38405	24.2133	1.02552	1.01672	1.03433	10.6053	10.3924	10.8225
avi_top1_per_kb	C_loglog	log10	1.39334	24.7367	1.02644	1.01769	1.0352	10.6278	10.4157	10.8442
avi_top1_per_kb	C_loglog	log10	1.40263	25.2715	1.02736	1.01866	1.03607	10.6504	10.4391	10.8659
avi_top1_per_kb	C_loglog	log10	1.41192	25.8179	1.02829	1.01963	1.03694	10.673	10.4625	10.8878
avi_top1_per_kb	C_loglog	log10	1.42121	26.376	1.02921	1.02061	1.03781	10.6957	10.4859	10.9096
avi_top1_per_kb	C_loglog	log10	1.4305	26.9462	1.03013	1.02158	1.03868	10.7184	10.5094	10.9315
avi_top1_per_kb	C_loglog	log10	1.43979	27.5288	1.03105	1.02255	1.03955	10.7412	10.5329	10.9535
avi_top1_per_kb	C_loglog	log10	1.44908	28.1239	1.03197	1.02352	1.04043	10.764	10.5565	10.9756
avi_top1_per_kb	C_loglog	log10	1.45837	28.732	1.03289	1.02449	1.0413	10.7869	10.5801	10.9977
avi_top1_per_kb	C_loglog	log10	1.46765	29.3531	1.03382	1.02546	1.04217	10.8098	10.6037	11.0198
avi_top1_per_kb	C_loglog	log10	1.47694	29.9877	1.03474	1.02643	1.04305	10.8327	10.6274	11.042
avi_top1_per_kb	C_loglog	log10	1.48623	30.636	1.03566	1.0274	1.04392	10.8558	10.6511	11.0643
